BasketballPass__QP_32_nF_32_MSizeL1_8192_AssL1_1_MSizeLL_4194304_AssLL_1_Word_32	Instruction Read	Data Read	Data Write	 L1 Instruction Misses (Read)	L1 Data Misses (Read)	L1 Data Misses (Write)	LL Instruction Misses (Read)	LL Data Misses (Read)	LL Data Misses (Write)	Intruction Hits (Read)	Data Hits (Read)	Data Hits(Write)	L1 Miss Rate	L1 Instruction Miss Rate	L1 Data Miss Rate	LL Miss Rate	LL Instruction Miss Rate	LL Data Miss Rate
TComRdCost::xGetSAD64	9519084792	2425305820	28790692	60972	86980597	1472434	3918	254318	187	9519019902	2338070905	27318071	0.739268877273 %	0.000640523761814 %	3.60430123948 %	0.00215834867475 %	4.11594190577e-05 %	0.0103706190346 %
TEncSearch::xEstimateResidualQT	6093422338	2389975979	2029523676	56454777	332323766	86407320	46666	12172	3998	6036920895	2057640041	1943112358	4.52001701636 %	0.926487183531 %	9.47462651177 %	0.000597702523065 %	0.00076584220511 %	0.000365878521604 %
TComRdCost::xGetHADs	4687253244	1793309586	1503382600	3503599	34281111	11452769	15449	0	0	4683734196	1759028475	1491929831	0.616706106419 %	0.0747473801311 %	1.38726570209 %	0.000193500821561 %	0.000329596017023 %	0.0 %
TComRdCost::xGetComponentBits	4645367728	491100820	0	331282	0	0	1280	0	0	4645035166	491100820	0	0 %	0 %	0 %	0 %	0 %	0 %
TComRdCost::xGetSAD4	4551265848	1429972620	260797588	1444258	43410295	3524056	7393	345585	4	4549814197	1386216740	257273528	0.775045330818 %	0.0317331056509 %	2.77591542469 %	0.00565491767163 %	0.000162438324785 %	0.0204397379588 %
TComTrQuant::getSigCtxInc	4342961452	1346088641	356561664	1006960	34040790	1993003	4064	1278	0	4341950428	1312046573	354568661	0.612688252055 %	0.0231860220527 %	2.11633550907 %	8.8361611938e-05 %	9.35766997915e-05 %	7.50594526807e-05 %
partialButterfly16	4079170332	2197394976	368507232	3581704	42964003	29042357	16534	7344	10897	4075572094	2154423629	339453978	1.1375054756 %	0.0878047178345 %	2.80627842228 %	0.000523320096066 %	0.000405327521391 %	0.000710900046897 %
TComInterpolationFilter::filterVer	4078121767	2079070143	491430600	6391199	38658081	20671778	31605	56307	7841	4071698963	2040355755	470750981	0.988491343901 %	0.15671918018 %	2.30810510993 %	0.00144019306038 %	0.000774989120132 %	0.00249554489236 %
partialButterfly32	3689222910	2113929520	221757900	1348701	37882908	22458886	14420	10190	76341	3687859789	2076036422	199222673	1.02392386975 %	0.0365578614495 %	2.58347043715 %	0.00167556020705 %	0.000390868222164 %	0.00370473374387 %
TEncSbac::codeCoeffNxN	3343203631	1200204572	878892623	21626116	33507334	15225039	18766	13241	19985	3321558749	1166683997	863647599	1.29757627357 %	0.646868045951 %	2.3439199051 %	0.000958854952324 %	0.000561317887609 %	0.00159809748577 %
partialButterfly8	3175401120	1611031040	417492800	15475081	21931184	36410847	19988	6950	5079	3159906051	1589092906	381076874	1.41848917053 %	0.487342556584 %	2.87608308315 %	0.000615247149913 %	0.000629463782516 %	0.000592992784349 %
/build/buildd/eglibc-2.19/string/../sysdeps/i386/i686/multiarch/memset-sse2.S:__memset_chk_sse2	2956283434	627096750	857362840	5321359	23982710	367807978	943	1860	248697	2950961132	603112180	489306165	8.94246852056 %	0.180001651357 %	26.3928159877 %	0.00566346664603 %	3.18981593292e-05 %	0.0168786676099 %
TEncSearch::xPatternRefinement	2517319719	965738163	577818702	3024376	143353318	79166279	21759	3481	0	2514273584	822381364	498652423	5.55407110594 %	0.120142704845 %	14.4160284629 %	0.000621540681621 %	0.000864371729811 %	0.000225518092591 %
TEncSearch::xTZSearchHelp	2478906751	1047577712	778000358	5666049	90741672	5998749	30305	1768	24	2473210397	956834272	772001585	2.3790644934 %	0.228570477599 %	5.29916647169 %	0.00074566414646 %	0.00122251472298 %	9.81606883566e-05 %
partialButterfly4	2411297296	1112222000	427093248	2721038	11724248	25930748	6265	812	2172	2408569993	1100496940	401160328	1.02201958684 %	0.11284539673 %	2.44621730662 %	0.000234115593392 %	0.000259818646601 %	0.000193852429116 %
__x86.get_pc_thunk.bx	2377629930	2377629930	0	4	0	0	2	0	0	2377629924	2377629930	0	0 %	0 %	0 %	0 %	0 %	0 %
partialButterflyInverse32	2336249004	1285131864	168387720	923964	15942635	6852580	9386	6183	0	2335315654	1269183046	161535140	0.625874072499 %	0.0395490377275 %	1.56827711514 %	0.000410816640607 %	0.000401755120449 %	0.000425381265451 %
TComPrediction::xPredInterBlk	2299686453	951038199	435105896	6305576	80217600	19642549	44765	779198	1409	2293336112	870041401	415461938	2.88037454835 %	0.274192857543 %	7.20416797649 %	0.0223931075846 %	0.00194656971352 %	0.0563149966021 %
TEncSbac::estSignificantCoefficientsBit	2144194647	832478853	429378978	4111923	21900189	33931253	13375	724	5646	2140069349	810577940	395442079	1.75990726471 %	0.191770043161 %	4.42454297373 %	0.000579703340672 %	0.000623777324447 %	0.000504811227026 %
TEncSbac::estLastSignificantPositionBit	2128787451	855192069	348818679	11573096	36327085	22248972	28202	1416	2710	2117186153	818863568	326566997	2.10481249723 %	0.543647323483 %	4.86507758318 %	0.000969995723404 %	0.0013247917253 %	0.000342687970756 %
TEncBinCABACCounter::encodeBin	2050617222	987334218	607590288	1020994	76933192	7150345	662	5015	1037	2049595566	910396011	600438906	2.33448242675 %	0.0497895945204 %	5.27194463962 %	0.000184170159086 %	3.22829630463e-05 %	0.000379453696851 %
TComTrQuant::xT	2004626786	486258010	396225458	9673374	70987012	53812505	4070	415	41510	1994949342	415270583	342371443	4.65769850021 %	0.482552366733 %	14.14185325 %	0.0015931154668 %	0.0002030303111 %	0.00475079721267 %
TEncSearch::xPatternSearch	1981283257	781408144	690629365	1294024	110627635	89907164	10788	2929	0	1979978445	670777580	600722201	5.84448525567 %	0.06531241787 %	13.6229408404 %	0.00039721187024 %	0.00054449559203 %	0.000198975908025 %
void	1859693940	1055443808	79137932	1051710	18463759	5647051	7668	232535	2306	1858634562	1036747514	73488575	0.840354152027 %	0.056552854068 %	2.12508355722 %	0.00809908725572 %	0.00041232591208 %	0.0206984646166 %
TComRdCost::xGetSSE4	1718016480	663094080	381781440	8535593	12544904	7789028	10998	385	230	1709469889	650548791	373992182	1.04490240661 %	0.496828354056 %	1.94606262763 %	0.000420320446836 %	0.000640156839473 %	5.88586858653e-05 %
TComYuv::removeHighFreq	1565729490	453424482	193916946	1807874	29755473	49920	27633	0	0	1563893983	423669009	193867026	1.4284796182 %	0.115465283853 %	4.60427708019 %	0.0012486269543 %	0.00176486424868 %	0.0 %
TComRdCost::xGetSAD24	1514512978	398039081	13564199	17555	8850010	265029	1323	30083	1	1514494100	389158988	13299169	0.474145522736 %	0.00115911849255 %	2.21452049653 %	0.0016305869321 %	8.73548143342e-05 %	0.00730897965633 %
TComPrediction::xPredIntraAng	1474584292	459258390	193773950	3205499	9979541	11147331	9701	9138	2093	1471369092	449269711	182624526	1.14364451913 %	0.217383232508 %	3.23519536567 %	0.000983823856478 %	0.00065788032957 %	0.00171982294169 %
TEncSbac::estSignificantMapBit	1452854654	537982903	256571160	13283407	36521154	29405505	8530	2161	8718	1439562717	501459588	227156937	3.52450648611 %	0.914297033322 %	8.2973156982 %	0.000863616833609 %	0.000587119983167 %	0.00136919569185 %
TComYuv::addAvg	1439788744	550032068	122850234	2530661	17856782	7770768	41014	908	17111	1437217069	532174378	115062355	1.33282514821 %	0.17576613309 %	3.80862298263 %	0.00279423529336 %	0.0028486123517 %	0.00267788288478 %
TComYuv::addClip	1370519997	368685203	128377553	3772948	12971989	6811681	30766	4042	140812	1366716283	355709172	121425060	1.26134266137 %	0.275293173997 %	3.98011513862 %	0.00940359937025 %	0.00224484137899 %	0.0291419942958 %
TComTrQuant::transformNxN	1352851861	654364242	518324628	18096051	58677068	9816115	13376	345	0	1334742434	595686829	508508513	3.42854236866 %	1.33762250854 %	5.84069523914 %	0.000543289594643 %	0.000988726141095 %	2.94195680394e-05 %
TComTrQuant::xDeQuant	1317244227	499138260	72933971	3337840	7175955	8491243	3455	0	3	1313902932	491962305	64442725	1.00592137011 %	0.253395682561 %	2.73867479507 %	0.000183029157734 %	0.000262290008882 %	5.24409303132e-07 %
TEncEntropy::countNonZeroCoeffs	1304901628	151213212	3501080	273525	14792580	0	189	16355	0	1304627914	136404277	3501080	1.03219653839 %	0.0209613501992 %	9.56122398828 %	0.00113344885962 %	1.44838504255e-05 %	0.0105710983701 %
/build/buildd/eglibc-2.19/string/../sysdeps/i386/i686/multiarch/strcat.S:0x0012694b	1293574918	1293574918	0	830520	0	0	2792	0	0	1292741606	1293574918	0	0 %	0 %	0 %	0 %	0 %	0 %
partialButterflyInverse16	1272338508	741837068	106244446	2411701	13900885	5505573	12047	4937	26	1269914760	727931246	100738847	1.02895458323 %	0.189548692022 %	2.28827744499 %	0.000802199555914 %	0.000946839219614 %	0.000585203181306 %
TEncSearch::xTZSearch	1262917222	461852901	522697963	33543017	42005622	12224602	158715	366	1	1229215490	419846913	510473360	3.90542769202 %	2.6559948994 %	5.50811806509 %	0.00707827626078 %	0.0125673319862 %	3.72758801418e-05 %
TComRdCost::setDistParam	1244162753	528653941	415482682	465639	21466131	76184237	1250	1635	23	1243695864	507186175	339298422	4.4836647159 %	0.0374258913375 %	10.3428217507 %	0.000132888581512 %	0.000100469170692 %	0.000175610177554 %
TComYuv::copyPartToPartComponent	1194913071	424415982	245139994	4059255	12015871	909677	28164	3928	0	1190825652	412396183	244230317	0.910972645394 %	0.339711322816 %	1.93046563145 %	0.00172124069593 %	0.00235699154052 %	0.000586657447741 %
TComRdCost::xGetSSE8	1194297584	504744736	431218928	8425796	13412365	3212030	8357	745	438	1185863431	491331626	428006460	1.17592107651 %	0.705502222635 %	1.77617952912 %	0.000447832396564 %	0.000699741849264 %	0.000126393795561 %
TComRdCost::xGetSSE16	1193915142	517551678	481574898	3484701	16289821	2697035	17317	1406	371	1190413124	501260451	478877492	1.02467530898 %	0.291871748453 %	1.90034540729 %	0.000870662871722 %	0.00145043809152 %	0.000177855343125 %
TComRdCost::calcRdCost	1159719188	403769394	253473691	4382103	42045972	1672252	13817	6859	0	1155323268	361716563	251801439	2.64729365682 %	0.377858971839 %	6.65175868682 %	0.00113794327528 %	0.00119140910515 %	0.00104360169875 %
getTUEntropyCodingParameters	1154978266	495716889	284066949	7957525	49696159	33475291	15128	19221	12274	1147005613	446001509	250579384	4.7100868273 %	0.688976168145 %	10.6659622766 %	0.00240975362829 %	0.00130980819686 %	0.00403893982732 %
TEncSbac::estCBFBit	1111213740	515920665	261928953	15479068	67148002	32987508	18213	3983	3791	1095716459	448768680	228937654	6.12020647748 %	1.39298745532 %	12.8733765091 %	0.00137565528916 %	0.00163901861041 %	0.000999421973104 %
TEncSearch::xEstimateResidualQT	1095228115	414021800	366433009	34997990	78326309	26559718	148657	7628	7513	1060081468	335687863	339865778	7.45776459391 %	3.1954977708 %	13.4390903599 %	0.00873271265117 %	0.0135731541187 %	0.00194002264134 %
TComDataCU::clipMv	1068473120	369108896	174841056	3487879	22589375	1871832	14940	3428	0	1064970301	346516093	172969224	1.73335934503 %	0.326435820866 %	4.49695912465 %	0.00113915512119 %	0.00139825698189 %	0.000630205037687 %
TComRdCost::getDistPart	1020622950	330014110	588735630	11977745	11238131	5562780	21628	0	59	1008623577	318775979	583172791	1.48391570885 %	1.17357198366 %	1.82867110254 %	0.00111824818983 %	0.00211909794895 %	6.4217705248e-06 %
TEncSearch::predInterSearch	987767681	258878701	407521214	26826267	56129056	37779500	254244	11867	19184	960687170	202737778	369722530	7.29882650899 %	2.71584781685 %	14.0919219655 %	0.0172470432071 %	0.0257392507257 %	0.00465951439985 %
TComTrQuant::xTransformSkip	975231180	270405009	195046236	12037238	18811984	17638467	7237	0	0	963186705	251593025	177407769	3.36560564345 %	1.23429585178 %	7.83120711171 %	0.000502331386461 %	0.000742080457272 %	0.0 %
TEncSearch::xIntraCodingTUBlock	970506031	361814125	195748122	11903840	24164302	13108492	11908	19449	177893	958590283	337630374	182461737	3.21822229465 %	1.22656012634 %	6.68495655876 %	0.0136937598282 %	0.00122698876871 %	0.0353937163181 %
TComTU::TComTU	964825068	350354702	338723880	4023325	21526545	19905468	11929	1061	5436	960789814	328827096	318812976	2.74836675038 %	0.417000462927 %	6.01266881344 %	0.00111409150104 %	0.00123638993178 %	0.000942853278235 %
TComRdCost::xGetSAD12	920593536	254788416	22018752	37291	8918953	444131	1165	27571	1	920555080	245841892	21574620	0.785065097139 %	0.00405075622864 %	3.3825294582 %	0.0023999484804 %	0.000126548792104 %	0.00996072471649 %
TComRdCost::xGetSSE32	884271760	388139676	375288004	1134337	12726432	1190042	10209	3752	22	883127214	375409492	374097940	0.913443959173 %	0.128279229453 %	1.82289355817 %	0.000848637783114 %	0.00115450933319 %	0.00049434937963 %
TComDataCU::initEstData	881041248	409963952	377534336	3336105	7443856	21396025	33280	2450	17170	877671863	402517646	356121141	1.92839218405 %	0.378654802777 %	3.66221507265 %	0.00317043731111 %	0.0037773486855 %	0.00249143398773 %
TComTURecurse::nextSection	810185860	357177845	189536678	10448988	12667079	5211265	8408	8	434	799728464	344510758	184324979	2.08765008507 %	1.2897025875 %	3.27014250543 %	0.000652221792467 %	0.00103778656418 %	8.08465810593e-05 %
TEncSbac::codeQtCbf	799079439	329898683	202195967	13070877	27089992	3756548	5214	137	2243	786003348	302808554	198437176	3.29914902663 %	1.63574187522 %	5.79719040588 %	0.000570473844312 %	0.000652500833525 %	0.000447288842314 %
TComYuv::subtract	775881437	264109631	112250958	3097927	10960940	6845029	24275	23558	67642	772759235	253125133	105338287	1.81419315806 %	0.399278401605 %	4.73109287221 %	0.0100217660348 %	0.00312869967528 %	0.0242320802617 %
TComDataCU::xAddMVPCand	709004407	284121888	132051962	4332001	48801810	2100178	20423	187283	187	704651983	235132795	129951597	4.90891009103 %	0.610997753643 %	12.2309433906 %	0.0184764501719 %	0.00288051806143 %	0.0450460787 %
TEncSbac::xCopyContextsFrom	638561580	255424632	255424632	497272	48625277	14865467	2345	5854	2949	638061963	206793501	240556216	5.56702734571 %	0.07787377374 %	12.4284693107 %	0.000969888187343 %	0.00036723161453 %	0.00172320890336 %
/build/buildd/eglibc-2.19/string/../sysdeps/i386/i686/multiarch/memcpy-ssse3.S:__memcpy_chk_ssse3	624619984	178754032	109314984	1388016	25372325	26631133	2889	1268	2001	623229079	153380439	82681850	5.84990878602 %	0.222217674035 %	18.0524301857 %	0.000674709567005 %	0.000462521224745 %	0.00113479750283 %
TEncSearch::xGetTemplateCost	610359816	262303392	206816136	7707635	51981143	8032436	23949	12053	0	602628232	210310196	198783700	6.27350716588 %	1.26280184212 %	12.7928119419 %	0.00333512634587 %	0.00392375110094 %	0.00256928123444 %
TComYuv::clear	603142943	155868401	135537740	1015147	30439626	219681	4751	5138	179	602123045	125423637	135317880	3.54082906869 %	0.16830952128 %	10.521160225 %	0.00112548323844 %	0.00078770713562 %	0.00182460121868 %
TEncSampleAdaptiveOffset::getBlkStats	591201113	193575753	112396778	1921	9504843	1680322	1632	210212	191440	591197560	183860698	110525016	1.24692539452 %	0.000324931729281 %	3.65561083652 %	0.0449504956702 %	0.000276048194787 %	0.131270607426 %
TComTrQuant::xQuant	582880265	264945575	190760814	2258798	11013007	29089328	4028	0	906	580617439	253932568	161670580	4.07872880292 %	0.387523499359 %	8.80003791213 %	0.000475068688876 %	0.000691051017142 %	0.00019881222249 %
partialButterflyInverse8	582664368	308186112	71490288	2839196	3352874	4574233	7501	1798	45	579817671	304831440	66916010	1.1187620184 %	0.487278123724 %	2.08785876604 %	0.000970965827356 %	0.00128736205815 %	0.000485413367805 %
TEncSearch::xMotionEstimation	566209696	238754958	185647564	16385952	42067790	8415634	93517	141589	401	549730227	196545579	177231529	6.75030802013 %	2.89397234201 %	11.8951753072 %	0.0237738840407 %	0.0165163190706 %	0.0334564458597 %
TComDataCU::fillMvpCand	544855324	166019364	224399020	10610291	20227613	4846914	60872	33382	1051	534184161	145758369	219551055	3.81544115854 %	1.9473593324 %	6.42247599693 %	0.0101900651312 %	0.0111721400744 %	0.00881951296638 %
TEncBinCABAC::copyState	526925184	285417808	219552160	614890	46724141	11741736	138	1511	5680	526310156	238692156	207804744	5.72546221246 %	0.116693985915 %	11.5780899271 %	0.000710246577455 %	2.61896762938e-05 %	0.00142404508301 %
TEncSearch::xExtDIFUpSamplingQ	514622533	181772828	263326333	11349662	25575522	2694738	74530	5208	0	503198341	156192098	260631595	4.12827200299 %	2.20543432753 %	6.35145209811 %	0.00830845030372 %	0.0144824595156 %	0.0011700763462 %
TComDataCU::setTransformSkipPartRange	503154810	251577405	167718270	794267	7500677	151437	4658	10	0	502355885	244076718	167566833	0.915646003482 %	0.157857379919 %	1.82499235176 %	0.00050604342194 %	0.000925758813674 %	2.38495186004e-06 %
TComDataCU::getQuadtreeTULog2MinSizeInCU	501367083	212417190	69782902	2073033	22137651	1499968	4690	920	1029	499289360	190278619	68281905	3.28123137624 %	0.413476087739 %	8.37619110344 %	0.00084727898409 %	0.000935442345344 %	0.000690644707515 %
TComTrQuant::calcPatternSigCtx	496749420	201046260	23887106	769944	1208613	0	4335	0	0	495975141	199837647	23887106	0.274158818581 %	0.154996456765 %	0.537320461385 %	0.000600679423716 %	0.000872673389332 %	0.0 %
TEncSbac::xCopyFrom	468278492	212853860	212853860	421717	54461261	3305544	1631	8708	906	467855144	158383891	209547410	6.50888360681 %	0.0900568800841 %	13.5695930062 %	0.00125784937721 %	0.000348297012966 %	0.00225835697788 %
void	463647552	304676348	18991552	207273	4831293	1897268	900	28609	1314	463439379	299816446	17092970	0.880947272454 %	0.0447048623693 %	2.07884717638 %	0.00391494920133 %	0.00019411296277 %	0.00924496992133 %
TComDataCU::getPUBelowLeft	458090529	232158114	87685060	2865028	23254576	3857026	20036	20581	233	455205465	208882957	83827801	3.85336563828 %	0.625428341916 %	8.47652981333 %	0.00525109014335 %	0.00437380795533 %	0.00650756423521 %
TEncSearch::xEstimateMvPredAMVP	448128776	170570439	204416045	5157931	25281653	19472818	17186	3510	577	442953659	145285276	184942650	6.06384116849 %	1.15099303509 %	11.9349557676 %	0.00258444971607 %	0.00383505834046 %	0.00108990594978 %
TComTrQuant::rdpcmNxN	434510743	201358637	127173876	7042450	29894855	21982048	6017	19	1373	427462276	171463763	105190455	7.72162685886 %	1.62077695741 %	15.7904928576 %	0.000970980339809 %	0.00138477588804 %	0.000423702356668 %
TEncSearch::xCheckBestMVP	419378565	162498468	88794156	3888922	15950726	1264062	12179	2232	0	415477464	146545510	87530094	3.14665522332 %	0.927305857895 %	6.85049474433 %	0.0021487429662 %	0.00290405877086 %	0.000888207526537 %
TEncSbac::estBit	404799291	126995856	253991712	1721024	8309961	11251463	6582	0	760	403071685	118685895	242739489	2.70842503361 %	0.425154894849 %	5.13439955605 %	0.000934350061459 %	0.00162599099019 %	0.000199481574685 %
TComDataCU::xGetColMVP	403008582	173932272	57755688	2873180	51533433	1507800	28230	335687	0	400107172	122063152	56247888	8.80962937403 %	0.712932708713 %	22.8933920433 %	0.0573371644429 %	0.00700481360965 %	0.144887546163 %
xTrMxN	390194104	114028374	104477845	12393093	11560917	14559947	12109	1187	2981	377788902	102466270	89914917	6.3272443836 %	3.17613538312 %	11.9542885871 %	0.00267405805204 %	0.00310332726094 %	0.00190749719577 %
TComPrediction::xPredInterUni	384666330	152775280	125493980	1705363	9888839	3565753	11248	6485	467	382949719	142879956	121927760	2.28679154184 %	0.443335656646 %	4.83509820668 %	0.00274536474954 %	0.00292409268053 %	0.00249829966846 %
TEncSearch::xEncodeResidualQT	376713916	171033469	83239415	1229151	7395261	2457583	3558	4160	3084	375481207	163634048	80778748	1.75629585278 %	0.326282345248 %	3.87490944571 %	0.0017119217074 %	0.000944483293259 %	0.00284890778995 %
TComCUMvField::clearMvField	371557176	23092224	114473312	909777	1233007	6127695	4810	2174	144576	370642589	21857043	108201041	1.62445689518 %	0.244855182127 %	5.3506875443 %	0.0297688546254 %	0.00129455177041 %	0.106676428026 %
TComTrQuant::xIT	367407878	79865538	73693491	2818061	6093103	8586447	9481	309	12281	364580336	73772126	65094763	3.35867994011 %	0.76701158814 %	9.55954859548 %	0.00423654548944 %	0.00258051080766 %	0.00819880151756 %
TComCUMvField::setAllMv	364492965	111664093	68741912	1198728	5293027	5151881	10860	2434	9675	363283377	106368632	63580356	2.13684309222 %	0.328875483235 %	5.78966758895 %	0.00421527682462 %	0.00297948137353 %	0.00671208256067 %
TComDataCU::getPULeft	334848388	168881937	68141916	6856804	11189069	829022	18354	17179	246	327973230	157675689	67312648	3.30054401084 %	2.04773391353 %	5.07041415785 %	0.00625646734268 %	0.00548128665323 %	0.00735158077107 %
TComDataCU::getPartIndexAndSize	333996497	150176243	52669795	952352	19075946	2614316	9350	8088	722	333034795	131092209	50054757	4.21773844727 %	0.285138319879 %	10.6929680332 %	0.00338274239019 %	0.0027994305581 %	0.00434319550279 %
TComDataCU::setCbfPartRange	325375866	162687933	108458622	938795	14884291	3052830	2944	114	0	324434127	147803528	105405792	3.16432632463 %	0.288526316208 %	6.61528633473 %	0.000512637897981 %	0.000904799743199 %	4.20436837193e-05 %
TComDataCU::setExplicitRdpcmModePartRange	325332864	162666432	108444288	1247857	10187069	6902936	1936	429	676	324083071	152478934	101540676	3.0745342044 %	0.383563155796 %	6.30369946271 %	0.000509855430015 %	0.000595082825693 %	0.000407582555201 %
TComDataCU::setCrossComponentPredictionAlphaPartRange	322275870	161137935	107425290	300846	8508001	370	1502	25	0	321973522	152629909	107424920	1.49096718117 %	0.0933504577926 %	3.16810724923 %	0.000258445998737 %	0.000466060335203 %	9.30879497742e-06 %
QpParam::QpParam	321942062	144272397	97506089	4475327	32951657	2219429	696	23176	0	317466039	111297564	95286660	7.03299057319 %	1.3901032292 %	14.546822003 %	0.00423472234331 %	0.000216187967387 %	0.0095856336862 %
TEncSbac::estSignificantCoeffGroupMapBit	301615158	150807579	79372410	2009290	9748590	8124693	4114	74	868	299601754	141058915	71246849	3.73876540848 %	0.666176731078 %	7.76491608921 %	0.000950742034508 %	0.00136398980319 %	0.000409244958301 %
TComRdCost::setDistParam	300810750	159252750	106168500	2059209	24877483	254182	1304	1155	0	298750237	134374112	105914318	4.80207300188 %	0.68455299553 %	9.46859567574 %	0.000434274290397 %	0.000433495146035 %	0.000435157320674 %
TComTU::getGolombRiceStatisticsIndex	296434901	160528719	24696726	3865743	7103026	0	1516	2	0	292567642	153425691	24696726	2.27728296321 %	1.30407822661 %	3.8348003429 %	0.000315159845025 %	0.00051141076671 %	1.07976525579e-06 %
TComCUMvField::setAllRefIdx	295434372	89541955	63050956	2109154	2950455	1951270	18520	1764	1249	293306698	86589736	61098437	1.56483305058 %	0.713916253455 %	3.21228880678 %	0.00480618052004 %	0.00626873571772 %	0.00197453471479 %
TEncSbac::codeQtCbfZero	288421791	129292527	119346948	969030	6089400	298848	1261	0	0	287451500	123203127	119048100	1.3699140984 %	0.335976694632 %	2.56928148678 %	0.000234796303482 %	0.000437206909931 %	0.0 %
TEncSearch::xExtDIFUpSamplingH	283946652	91077228	162510348	10075204	18751789	1568462	49618	3724	0	273821830	72321715	160941886	5.65460828664 %	3.54827356795 %	8.01310983784 %	0.00992346109725 %	0.0174744092422 %	0.00146852620256 %
TEncSbac::codeLastSignificantXY	283847356	112321465	63130715	2600939	3521402	299580	5040	723	0	281241377	108799340	62831135	1.39819888692 %	0.91631609209 %	2.17779112234 %	0.00125473673459 %	0.00177560223601 %	0.000412078094441 %
fillReferenceSamples	271942000	76055336	36330517	5220362	3635732	5310087	11857	48384	14322	266709781	72371220	31006108	3.68596262004 %	1.91966007457 %	7.95991555983 %	0.0194008837554 %	0.00436012090813 %	0.0557952787883 %
TComDataCU::xAddMVPCandOrder	267490734	84930890	62382790	4011137	11748220	655539	22928	15560	15	263456669	73167110	61727236	3.95726165055 %	1.49954241032 %	8.4199641201 %	0.00928220595068 %	0.00857151186403 %	0.0105726772965 %
TComDataCU::getCoefScanIdx	263333110	119639766	62642223	4883975	8088122	2976869	4943	653	1442	258444192	111550991	59663912	3.57909012414 %	1.85467562359 %	6.07026018352 %	0.00157938992996 %	0.00187709019956 %	0.00114931815891 %
