BasketballPass__QP_32_nF_3_MSizeL1_8192_AssL1_1_MSizeLL_4194304_AssLL_1_Word_32	Instruction Read	Data Read	Data Write	 L1 Instruction Misses (Read)	L1 Data Misses (Read)	L1 Data Misses (Write)	LL Instruction Misses (Read)	LL Data Misses (Read)	LL Data Misses (Write)	Intruction Hits (Read)	Data Hits (Read)	Data Hits(Write)	L1 Miss Rate	L1 Instruction Miss Rate	L1 Data Miss Rate	LL Miss Rate	LL Instruction Miss Rate	LL Data Miss Rate
TComRdCost::xGetSAD32	440861338	114627743	3303621	10407	2157673	44443	166	7802	1377	440850765	112462268	3257801	0.395947010775 %	0.00236060618225 %	1.86728612755 %	0.00167235541312 %	3.76535626265e-05 %	0.00778334082526 %
TComPrediction::xPredIntraAng	423302445	131506962	58776537	1212529	2025972	2857218	460	12	270	422089456	129480978	55919049	0.993458057442 %	0.286445073569 %	2.56627086724 %	0.000120928454645 %	0.000108669346335 %	0.000148199923526 %
TEncSearch::xEstimateResidualQT	387599139	151900437	128971134	3210375	23313280	6125736	3709	2525	216	384385055	128584632	122845182	4.88419170976 %	0.828271963731 %	10.4813085551 %	0.000964888947789 %	0.000956916470343 %	0.000975890863657 %
TComTrQuant::getSigCtxInc	336249412	104515198	27773952	82582	3231032	783319	54	31	0	336166776	101284135	26990633	0.874406790022 %	0.0245597455498 %	3.03452777495 %	1.8141516386e-05 %	1.60595076371e-05 %	2.34335166565e-05 %
TEncSearch::xIntraCodingTUBlock	318220231	118750491	65746146	4270193	9793679	4532609	574	25231	35429	313949464	108931581	61178108	3.6991957469 %	1.34189865509 %	7.76506728413 %	0.0121806137605 %	0.000180378223659 %	0.0328786480807 %
partialButterfly32	311469786	178472592	18722340	113208	2595410	1603914	362	285	21064	311356216	175876897	17097362	0.847814257092 %	0.0363463825669 %	2.1295293735 %	0.00426823391356 %	0.000116223151096 %	0.0108263431435 %
partialButterfly16	309414528	166677504	27952128	275604	1493541	1963657	233	115	11874	309138691	165183848	25976597	0.740570429385 %	0.089072740631 %	1.77629581091 %	0.00242478754242 %	7.5303509989e-05 %	0.0061599047775 %
partialButterfly8	256660500	130216000	33745000	1301403	1597436	2968589	262	52	1449	255358835	128618512	30774962	1.39494248392 %	0.507052312296 %	2.78482383006 %	0.000419141674879 %	0.000102080374658 %	0.000915461603674 %
TEncSbac::codeCoeffNxN	253594911	90462068	67654998	2727582	2705185	1427718	680	3175	6933	250866649	87753708	66220347	1.66633116918 %	1.07556653611 %	2.61382474679 %	0.00262027839914 %	0.00026814418212 %	0.00639273182567 %
/build/buildd/eglibc-2.19/string/../sysdeps/i386/i686/multiarch/memset-sse2.S:__memset_chk_sse2	236870974	50298442	68591176	727192	872092	29821373	72	651	34110	236143710	49425699	38735693	8.83196669518 %	0.306999202021 %	25.8167748508 %	0.00979113504511 %	3.03962949888e-05 %	0.0292380449906 %
partialButterflyInverse32	228230158	125545628	16449940	90326	848401	664229	319	191	2	228139513	124697036	15785709	0.432967210928 %	0.0395767153612 %	1.06526564266 %	0.000138294009315 %	0.000139771186593 %	0.000135919735185 %
TComRdCost::xGetSAD64	207115020	52771070	630290	3021	1779682	15936	119	3299	109	207111880	50988089	614245	0.690413017408 %	0.00145860981014 %	3.36249488777 %	0.00135384961207 %	5.74559971556e-05 %	0.00638185993765 %
TEncSbac::estSignificantCoefficientsBit	186416003	72438025	37227994	487529	1583442	1964309	953	8	116	185927521	70854575	35263569	1.36289261089 %	0.261527439787 %	3.23505041247 %	0.000363750555581 %	0.000511222204458 %	0.000113070576584 %
TEncSbac::estLastSignificantPositionBit	182077983	73027785	29883219	1464085	2767291	1376559	1109	32681	1640	180612789	70227813	28505020	1.9677725301 %	0.804097769471 %	4.0266345084 %	0.0124320593483 %	0.000609079682083 %	0.0333501750697 %
partialButterfly4	173270896	79922000	30690048	214249	848156	1942308	64	10	104	173056583	79073834	28747636	1.05843378882 %	0.123649732844 %	2.52274869732 %	6.27019001184e-05 %	3.69363819761e-05 %	0.000103062914087 %
TComTrQuant::xT	164247262	39957158	32530414	1001504	4884874	4384552	17	3	104905	163245741	35072281	28040957	4.33857993201 %	0.60975384783 %	12.7876072329 %	0.0443217410075 %	1.03502486392e-05 %	0.1447254986 %
TComInterpolationFilter::filterVer	162271429	85492027	16129794	325575	1203937	741893	218	1825	1751	161945636	84286265	15386150	0.860728722694 %	0.200636058982 %	1.91477576455 %	0.00143770255586 %	0.000134342811512 %	0.00351892926619 %
TEncBinCABACCounter::encodeBin	159698277	76891763	47318008	171304	7150954	260868	26530	17529	981	159500443	69723280	47056159	2.67097958421 %	0.107267281287 %	5.96718111653 %	0.0158642913849 %	0.0166125774795 %	0.0149022092634 %
TComRdCost::xGetHADs	158826437	61071608	50266481	188207	556378	181596	142	0	0	158638088	60515230	50084885	0.342821100058 %	0.118498534347 %	0.66282258536 %	5.25605645206e-05 %	8.94057706527e-05 %	0.0 %
__x86.get_pc_thunk.bx	148829372	148829372	0	4	0	0	2	0	0	148829366	148829372	0	1.3438207614e-06 %	2.6876415228e-06 %	0.0 %	6.71910380701e-07 %	1.3438207614e-06 %	0.0 %
TComTrQuant::xDeQuant	140486293	53183010	7950845	567538	590577	794049	51	0	0	139918704	52592433	7156796	0.968238551238 %	0.403981048884 %	2.26490869912 %	2.52950910442e-05 %	3.63024740072e-05 %	0.0 %
TComRdCost::xGetSSE4	134116839	51764394	29803742	1032994	1881882	910815	152	288	1	133083693	49882224	28892926	1.77374015042 %	0.770219465134 %	3.42375973873 %	0.000204464868264 %	0.000113334016171 %	0.000354305019303 %
TEncSbac::estSignificantMapBit	124560910	46120365	21996664	1484409	4464959	2577522	294	24197	232	123076207	41631209	19418910	4.4254625331 %	1.19171335534 %	10.3387964851 %	0.0128312562031 %	0.000236029104155 %	0.0358632787698 %
partialButterflyInverse16	117615276	68575596	9821262	225285	3987665	1320984	305	245	4	117389686	64587686	8500274	2.82326093139 %	0.191543996377 %	6.77150734791 %	0.000282635563776 %	0.000259320056351 %	0.000317614769714 %
TComPrediction::xPredInterBlk	113815058	46652574	20884710	334506	2996400	518386	1102	3718	1144	113479450	43652456	20365180	2.12254882267 %	0.293903114296 %	5.20421579286 %	0.00328862585078 %	0.000968237436561 %	0.00719898656274 %
TComTrQuant::transformNxN	108696479	52555998	41689172	2194406	5225453	477383	80	53	0	106501993	47330492	41211789	3.89138554797 %	2.0188381631 %	6.05106447365 %	6.55360792895e-05 %	7.35994401438e-05 %	5.62363036748e-05 %
TEncEntropy::countNonZeroCoeffs	107721522	12508002	303156	55193	1164659	0	1720	2262	0	107664609	11341081	303156	1.01205083966 %	0.0512367435729 %	9.0909736653 %	0.00330366834953 %	0.00159670970858 %	0.0176564835123 %
TComRdCost::xGetComponentBits	106605292	11947572	0	21437	0	0	8	0	0	106583847	11947572	0	0.0180822287009 %	0.0201087578279 %	0.0 %	6.74804448419e-06 %	7.50431789071e-06 %	0.0 %
TComRdCost::xGetSAD4	105474870	33139271	6043361	50862	842009	85549	243	12231	5092	105423765	32285031	5952720	0.676370037138 %	0.0482219129542 %	2.36726823252 %	0.0121431655857 %	0.000230386631432 %	0.0442109146726 %
/build/buildd/eglibc-2.19/string/../sysdeps/i386/i686/multiarch/strcat.S:0x0012694b	96202354	96202354	0	22010	0	0	260	0	0	96180084	96202354	0	0.0114394290185 %	0.0228788580371 %	0.0 %	0.000135131828479 %	0.000270263656958 %	0.0 %
TEncSbac::estCBFBit	95233180	44215405	22447821	1910585	6793139	2174465	1001	40546	186	93321594	37381720	20273170	6.71922822054 %	2.0062177909 %	13.4521002629 %	0.0257775950876 %	0.00105110424749 %	0.0611011534305 %
getTUEntropyCodingParameters	93754253	40230962	23061415	1277768	3451498	2923440	615	11465	3159	92475870	36767999	20134816	4.87288775315 %	1.36289070534 %	10.0722050619 %	0.00970348742918 %	0.000655970241691 %	0.0231054681356 %
fillReferenceSamples	90125334	25348259	12065612	1735684	1272198	1716447	898	6715	8551	88388752	24069346	10340614	3.704217068 %	1.92585583095 %	7.98806677876 %	0.0126737500049 %	0.000996390204779 %	0.0408030486875 %
TComYuv::addClip	88168422	23694746	8245694	239176	850152	451085	832	177	6680	87928414	22844417	7787929	1.28251402465 %	0.271271725834 %	4.0739482612 %	0.00640169249127 %	0.00094364850944 %	0.0214680824685 %
TComRdCost::xGetSSE8	87215918	36859972	31490606	663376	1033278	229000	439	194	11	86552103	35826500	31261595	1.23783336998 %	0.760613446733 %	1.84677004487 %	0.000413970884836 %	0.000503348482785 %	0.000299924310808 %
TComYuv::copyPartToPartComponent	85077211	30482990	17061274	568654	1060456	96536	690	157	0	84507867	29422377	16964738	1.30118142631 %	0.668397557132 %	2.43350491239 %	0.000638659764567 %	0.000811027996675 %	0.000330218593772 %
TComRdCost::xGetSSE16	82610526	35810934	33321594	255176	1088472	170476	368	0	804	82354982	34722462	33150314	0.997820961215 %	0.308890419122 %	1.82106460797 %	0.000772358252392 %	0.000445463814139 %	0.00116298365366 %
TComTU::TComTU	76166740	27427148	26167977	417964	1583443	1468364	135	4974	25294	75748641	25838731	24674319	2.67395278266 %	0.5487487058 %	5.69418767099 %	0.0234298420418 %	0.000177242717753 %	0.0564752857653 %
TComTrQuant::xTransformSkip	73249220	20310011	14649844	1083821	815547	1206490	81	0	0	72165318	19494464	13443354	2.87023800915 %	1.47963486847 %	5.78388268487 %	7.4855089557e-05 %	0.0001105813823 %	0.0 %
partialButterflyInverse8	72269912	38225408	8867192	363771	418289	594942	163	52	3	71905978	37807067	8272247	1.1536302118 %	0.503350550641 %	2.1515715845 %	0.000182636906971 %	0.00022554337689 %	0.000116791173135 %
TComTURecurse::nextSection	71206048	31500312	16442226	755760	970393	470801	80	1160	16	70450208	30528759	15971409	1.84387752617 %	1.06137051729 %	3.0060861609 %	0.0010541459552 %	0.000112350007123 %	0.00245293647157 %
TEncSearch::xEstimateResidualQT	69325036	26175992	23180546	2179453	4780151	1705263	76803	626	25248	67068780	21395215	21450035	7.30093704352 %	3.1438180573 %	13.1399288986 %	0.0865146935109 %	0.110786815891 %	0.0524226395295 %
TComRdCost::calcRdCost	66234484	22986666	14218847	431198	2678724	50624	526	12858	0	65802760	20295084	14168223	3.05543899039 %	0.651017376387 %	7.33586982123 %	0.0129389021541 %	0.000794148256669 %	0.0345593944639 %
TComDataCU::initEstData	65079324	30252359	27873221	246478	485208	1553597	1427	41	554	64831419	29767110	26319070	1.85486366679 %	0.37873472687 %	3.50758650494 %	0.0016411684392 %	0.00219270870115 %	0.00102364569954 %
void	64599009	36697277	2670551	34964	617474	185933	53	6615	1060	64563992	36073188	2483558	0.806383096949 %	0.0541246693119 %	2.0407704484 %	0.00743313947312 %	8.20446022632e-05 %	0.0194956145409 %
TComRdCost::getDistPart	64265621	20889577	36935765	1117562	525409	469857	394	26	228	63147665	20364142	36465680	1.73053594474 %	1.73897331514 %	1.72115886491 %	0.000530751813302 %	0.000613080514697 %	0.000439253779078 %
fastForwardDst	64261698	29422782	7758246	309979	140452	472058	83	3	0	63951636	29282327	7286188	0.909369292777 %	0.482369762467 %	1.647372418 %	8.47769015986e-05 %	0.000129159363327 %	8.06863113091e-06 %
TEncSearch::xPatternRefinement	64231359	24641332	14740604	190352	2536490	1742146	1020	854	0	64039987	22103988	12998458	4.31314147475 %	0.296353686055 %	10.8644633418 %	0.00180864820485 %	0.00158800937094 %	0.00216850690124 %
TComRdCost::xGetSSE32	63977580	28082133	27152307	90057	856564	90389	365	0	31	63887158	27225569	27061887	0.869887113732 %	0.140763373669 %	1.71442491315 %	0.000332181268298 %	0.00057051235761 %	5.61244035424e-05 %
TComYuv::addAvg	63808900	24382610	5396493	108302	769556	370130	1118	90	148	63699480	23612964	5026215	1.33349143052 %	0.169728674213 %	3.82713340963 %	0.00144890365916 %	0.00175210668104 %	0.000799218163153 %
TEncSbac::codeQtCbf	61685963	25472483	15612167	1422355	2313389	196024	330	1968	6096	60263278	23157126	15410047	3.82577069965 %	2.30580010561 %	6.10790891489 %	0.00816770451685 %	0.000534967736501 %	0.0196277685218 %
TEncSbac::codeIntraDirLumaAng	60000160	20747785	20955874	1210758	1490374	90423	79	169	4	58789323	19257242	20865447	2.74478876747 %	2.01792461887 %	3.79054749129 %	0.000247778306142 %	0.000131666315556 %	0.000414831705774 %
TEncSearch::xTZSearchHelp	56005669	23679090	17564278	195116	1735488	35447	934	3340	1013	55809619	21940262	17527818	2.02166629167 %	0.348386160694 %	4.29386610715 %	0.00543655769054 %	0.00166768831919 %	0.0105544241683 %
TEncSampleAdaptiveOffset::getBlkStats	55425127	18147735	10537207	181	2076505	177287	181	17089	20231	55424765	16054141	10339689	2.67978974075 %	0.000326566685179 %	7.85705615162 %	0.0445856250576 %	0.000326566685179 %	0.13010310427 %
TEncSbac::xCopyContextsFrom	51838740	20735496	20735496	55015	3049229	1596822	131	552	389	51783594	17685715	19138285	5.03813042781 %	0.106127193678 %	11.2031344705 %	0.00114886194293 %	0.000252706759462 %	0.00226905592227 %
TEncSearch::xPatternSearch	50686588	19990500	17667719	82657	2351649	2310035	517	2082	2936	50603414	17636769	15354748	5.37025453007 %	0.163074697393 %	12.3789284884 %	0.00626522394236 %	0.00101999369143 %	0.0133251123745 %
TComYuv::subtract	49825478	16955938	7220196	196563	656698	440281	866	314	2120	49628049	16298926	6777795	1.74799165186 %	0.394502989013 %	4.53744589602 %	0.00445936231767 %	0.00173806661724 %	0.0100677800677 %
TEncBinCABAC::copyState	48734472	26397839	20306030	87606	4309578	1253187	350	82	13728	48646516	22088179	19039115	5.92044134548 %	0.17976187369 %	11.9107155769 %	0.0148368044243 %	0.000718177474048 %	0.0295692847203 %
TEncSearch::predInterSearch	48172970	10015360	21167904	1699011	1748669	1816059	10229	2592	133545	46463730	8264099	19218300	6.63305040408 %	3.52689692996 %	11.4315422529 %	0.184441716324 %	0.0212338994253 %	0.436570719473 %
TComTrQuant::xQuant	46754235	21251925	15301386	298056	963301	2367559	39	0	232	46456140	20288624	12933595	4.35604717008 %	0.637495191612 %	9.11233458441 %	0.00032530066364 %	8.34149034841e-05 %	0.00063468942663 %
TComPrediction::predIntraAng	46437661	18839090	12346788	418254	855137	39271	170	31	0	46019237	17983922	12307517	1.6910617796 %	0.900678438563 %	2.86799044106 %	0.000258942071683 %	0.000366082176275 %	9.94039673983e-05 %
TComRdCost::xGetSAD24	45853318	12051011	410669	1357	263837	4207	60	962	53	45851901	11786212	406409	0.461975493852 %	0.00295943687216 %	2.15094593987 %	0.00184343657184 %	0.000130852035615 %	0.00814496921763 %
/build/buildd/eglibc-2.19/string/../sysdeps/i386/i686/multiarch/memcpy-ssse3.S:__memcpy_chk_ssse3	44533580	12579548	7852164	68292	2144986	2065784	125	219	19556	44465163	10434343	5766824	6.58668939716 %	0.153349450011 %	20.6089925308 %	0.0306317410226 %	0.000280687068051 %	0.0967858200037 %
TComPrediction::initAdiPatternChType	43406264	16735151	12419822	1087710	1554183	751881	538	262	21208	42318016	15180706	11646733	4.67711706734 %	2.5058825611 %	7.90967633549 %	0.0303302436809 %	0.00123945244401 %	0.0736409531232 %
TComDataCU::getIntraDirPredictor	43128357	14271004	11286709	908119	1527140	38035	250	2797	3	42219988	12741067	11248671	3.6008669589 %	2.10561927968 %	6.12408082053 %	0.00444049281026 %	0.000579665021786 %	0.0109555968486 %
TComTrQuant::xIT	40390498	8864758	8172243	455934	727600	746548	506	5	48	39934058	8137153	7425647	3.3609020654 %	1.128815 %	8.65262612827 %	0.000973401261998 %	0.00125276989652 %	0.00031108761454 %
TComYuv::removeHighFreq	40370289	11688313	5002641	115873	653917	1321	784	29	0	40253632	11034367	5001320	1.35137434703 %	0.287025440913 %	3.92570730229 %	0.00142478494554 %	0.00194202226296 %	0.0001737468092 %
TComDataCU::getQuadtreeTULog2MinSizeInCU	39654844	16815000	5562809	431722	1765113	128946	288	61	202	39222834	15049826	5433661	3.7492850741 %	1.08869927719 %	8.46400556909 %	0.000888241874807 %	0.000726266884318 %	0.0011752714486 %
TComTrQuant::calcPatternSigCtx	39449578	15975610	1910175	57661	108172	0	40	0	0	39391877	15867438	1910175	0.289233365454 %	0.146163794198 %	0.604793136002 %	6.97649720993e-05 %	0.000101395254469 %	0.0 %
TEncSbac::xCopyFrom	38015076	17279580	17279580	88795	3967613	422602	77	12748	312	37926204	13299219	16856666	6.17162542366 %	0.233578383481 %	12.7034771678 %	0.0181014650984 %	0.000202551219416 %	0.0377902703654 %
TComDataCU::getPUAbove	37251352	17795503	8469067	717175	536067	135023	729	982	4132	36533448	17258454	8329912	2.18569605272 %	1.92523213654 %	2.55511512277 %	0.0091992681772 %	0.00195697595083 %	0.0194710973757 %
TComDataCU::getPULeft	36673235	18409018	7516427	601746	1121376	94938	1130	2123	64	36070359	17285519	7421425	2.90431044233 %	1.64083152195 %	4.69158388602 %	0.00529883377733 %	0.00308126621499 %	0.00843572791132 %
TEncSearch::estIntraPredQT	36013477	12501689	17338751	832761	1491442	572137	361603	295	56	34819113	11009952	16766558	4.39812866409 %	2.31235934259 %	6.91537725315 %	0.549631694649 %	1.00407689044 %	0.00117625611419 %
TComTrQuant::rdpcmNxN	34853157	16151463	10200924	489977	2300545	1716643	82	3256	382	34363098	13847662	8483899	7.36398160271 %	1.40583247595 %	15.2441143188 %	0.00607788078805 %	0.000235272804699 %	0.0138052010241 %
TEncSbac::estBit	34692087	10883792	21767584	194472	693091	462329	343	16	201	34497272	10190685	21305054	2.00448854256 %	0.560565871981 %	3.53865638006 %	0.000831558068227 %	0.000988698085532 %	0.000664596799841 %
TEncSearch::xRecurIntraCodingQT	33620238	13675891	10805931	1982351	2622656	490203	373	46648	226	31637514	11006587	10315502	8.76941368344 %	5.8963026972 %	12.7149809357 %	0.0813172545001 %	0.00110945080163 %	0.19146450783 %
TComDataCU::setTransformSkipPartRange	33601284	16800642	11200428	67376	390684	82171	144	0	0	33533764	16409958	11118257	0.876964864038 %	0.200516146942 %	1.68870332455 %	0.000233757300898 %	0.000428555051646 %	0.0 %
TComDataCU::clipMv	32802440	11331752	5367672	124125	507120	56777	439	3933	0	32677876	10820699	5310895	1.38989109582 %	0.378401728652 %	3.37674520989 %	0.00883199064989 %	0.00133831507656 %	0.0235517105261 %
xTrMxN	32632052	9576902	8644765	1199783	1167424	1228736	1767	24	141	31430502	8409454	7415888	7.07115048951 %	3.67670105453 %	13.1500592125 %	0.0037991321736 %	0.00541492150111 %	0.00090551539549 %
TComPrediction::xPredIntraPlanar	32260740	14407704	5590200	259924	70935	370531	196	0	11194	32000620	14336769	5208475	1.34215116642 %	0.805697575443 %	2.20756135243 %	0.0217954373252 %	0.000607549609835 %	0.0559758662708 %
QpParam::QpParam	29079663	12890215	8900813	662351	2909020	140920	23	9405	0	28417289	9971790	8759893	7.29750456899 %	2.2777120904 %	13.9963107752 %	0.0185332650583 %	7.90930761474e-05 %	0.0431599647341 %
TComDataCU::getCoefScanIdx	29006670	12017918	5316440	886821	1104727	335886	98	85	1013	28119751	10913106	4979541	5.02240476841 %	3.05730026921 %	8.31073755371 %	0.00258086635454 %	0.000337853328217 %	0.00633424093353 %
TComCUMvField::clearMvField	28616670	1790376	8816606	67197	107880	474924	104	142	11153	28549369	1682354	8330529	1.65716593651 %	0.234817677948 %	5.49453180933 %	0.0290615468442 %	0.000363424535419 %	0.10648646335 %
TComRdCost::setDistParam	26846532	11404994	8963240	29633	292607	1600839	83	787	1847	26816816	11111600	7360554	4.07304570778 %	0.110379247495 %	9.29607348384 %	0.00575455568286 %	0.00030916469956 %	0.0129319017054 %
TEncSearch::xTZSearch	26265900	9440812	11203574	1262355	438382	224327	12784	1521	318	24990761	9000909	10978929	4.10371405538 %	4.80606032917 %	3.21011726869 %	0.0311722678476 %	0.0486714713754 %	0.00890799077289 %
TEncSbac::estSignificantCoeffGroupMapBit	25849006	12924503	6802370	373484	749121	680237	156	16500	50	25475366	12158882	6122083	3.95569331751 %	1.44486793806 %	7.24574036645 %	0.0366553544694 %	0.000603504831095 %	0.0838957091679 %
fastInverseDst	24903000	12340820	3209720	162246	26345	193690	40	3	0	24740714	12314472	3016030	0.944987756325 %	0.65151186604 %	1.41496694005 %	0.000106294776675 %	0.000160623218086 %	1.92919345566e-05 %
TComPrediction::xPredInterUni	24055869	9554104	7848014	98744	541184	110009	559	1067	711	23956566	9011853	7737294	1.80890837753 %	0.410477792342 %	3.74203301 %	0.00563703201509 %	0.00232375725026 %	0.0102171471312 %
TComTU::getGolombRiceStatisticsIndex	24047967	13021515	2003310	628728	504795	0	13	0	0	23419226	12516720	2003310	2.90105452408 %	2.61447464561 %	3.35973963091 %	3.3271233855e-05 %	5.40586237498e-05 %	0.0 %
TComDataCU::setCbfPartRange	23946300	11973150	7982100	145886	1070169	385541	133	23	0	23800281	10902958	7596559	3.64815365289 %	0.609221466364 %	7.29487227672 %	0.000355340528979 %	0.000555409395188 %	0.000115257889528 %
TComDataCU::setExplicitRdpcmModePartRange	23939118	11969559	7979706	260527	707826	615678	73	79	210	23678518	11261654	7363818	3.609226159 %	1.08828988604 %	6.63434968657 %	0.000824819633934 %	0.000304940223779 %	0.00144867492612 %
TEncSbac::codeLastSignificantXY	23767253	9384612	5310716	499168	678160	16090	196	4764	0	23267889	8701688	5294626	3.10280269543 %	2.10023430137 %	4.72429060447 %	0.0128956504505 %	0.000824664087179 %	0.0324184666038 %
TComCUMvField::setAllMv	23616874	7223096	4457020	75134	373707	408121	464	107	175	23541276	6849282	4048724	2.42786141255 %	0.318136938868 %	6.69366639852 %	0.00211349466343 %	0.00196469693661 %	0.00241435958342 %
TEncSearch::xLoadIntraResultQT	23019731	8489531	4543850	527033	622476	134447	80	94	378	22492618	7866961	4409025	3.56129035408 %	2.28948374766 %	5.80757211041 %	0.00153107448811 %	0.000347527953302 %	0.0036214701312 %
TEncSearch::xEncodeResidualQT	22235743	10001705	4851946	73726	787264	241730	294	0	3059	22161723	9214441	4607157	2.97314105483 %	0.331565264089 %	6.92754932777 %	0.00904032025975 %	0.00132219552996 %	0.0205942633229 %
TComDataCU::setCrossComponentPredictionAlphaPartRange	22106088	11053044	7368696	24368	519001	50181	52	0	0	22081668	10534043	7318515	1.46454924749 %	0.110232077245 %	3.08972985179 %	0.000128306900631 %	0.000235229317824 %	0.0 %
TEncBinCABACCounter::getNumWrittenBits	22050816	12403584	5512704	127982	1502032	27180	10013	0	0	21912821	10901552	5485524	4.14639499524 %	0.580395754969 %	8.53531713712 %	0.0250531036725 %	0.0454087504063 %	0.0 %
TEncSbac::resetBits	21820974	14027769	7793205	94267	3414839	222654	127	2954	41	21726580	10609976	7570510	8.55085570424 %	0.432001797903 %	16.6697096106 %	0.00715366784269 %	0.000582008850751 %	0.0137253268346 %
void	21661124	14249126	867164	7599	203336	73374	21	1217	56	21653504	14044573	793734	0.77305326579 %	0.035081282024 %	1.8305417533 %	0.00351846380499 %	9.69478776817e-05 %	0.00842137852608 %
TComYuv::clear	21439299	5540493	4817820	62102	862249	18081	277	176	9380	21376920	4678068	4790359	2.96384520951 %	0.289664321581 %	8.49877774499 %	0.0309237058431 %	0.00129201985569 %	0.0922544047472 %
TComPrediction::filteringIntraReferenceSamples	20676052	5104358	1361511	438193	349267	110809	152	8	1936	20237707	4755083	1248766	3.30952624908 %	2.11932626209 %	7.11545501463 %	0.00772237160369 %	0.000735150018002 %	0.030065564273 %
TComRdCost::xGetSAD12	20633878	5710743	493521	1727	91102	2128	51	340	35	20632100	5619301	491358	0.353813613476 %	0.00836973059548 %	1.50267622396 %	0.00158729318892 %	0.000247166334898 %	0.00604423022618 %
TComDataCU::getPUAboveRightAdi	20452926	10143848	4293918	303796	850546	9254	242	363	3	20148888	9292939	4284661	3.33497541407 %	1.4853424884 %	5.955214955 %	0.00174258509977 %	0.00118320478938 %	0.00253501822927 %
TEncSearch::xUpdateCandList	19785470	5177096	2675613	28969	650867	8871	29	1	0	19756472	4526228	2666742	2.4918682233 %	0.146415526141 %	8.40140644458 %	0.000108545501496 %	0.000146572206776 %	1.27344588982e-05 %
QpParam::QpParam	19571696	5001635	3464334	520053	370798	1020	21	8	0	19051622	4630829	3463314	3.18097459257 %	2.65716880131 %	4.39191308166 %	0.000103432293666 %	0.000107297803931 %	9.44959755936e-05 %
TComCUMvField::setAllRefIdx	19094106	5776764	4074842	134177	153570	129108	639	2	156	18959290	5623192	3945578	1.44012695214 %	0.702714230245 %	2.86935957447 %	0.00275343028356 %	0.00334658244801 %	0.00160379942113 %
TComRdCost::setDistParam	18715861	9908397	6605598	297760	1110143	14911	27	72067	0	18418074	8726187	6590687	4.03865970954 %	1.59095005033 %	6.81273065663 %	0.204638928981 %	0.000144262665768 %	0.436399550805 %
