BasketballPass__QP_32_nF_32_MSizeL1_8192_AssL1_1_MSizeLL_4194304_AssLL_1_Word_32	Instruction Read	Data Read	Data Write	 L1 Instruction Misses (Read)	L1 Data Misses (Read)	L1 Data Misses (Write)	LL Instruction Misses (Read)	LL Data Misses (Read)	LL Data Misses (Write)	Intruction Hits (Read)	Data Hits (Read)	Data Hits(Write)	L1 Miss Rate	L1 Instruction Miss Rate	L1 Data Miss Rate	LL Miss Rate	LL Instruction Miss Rate	LL Data Miss Rate
/build/buildd/eglibc-2.19/string/../sysdeps/i386/i686/multiarch/memset-sse2.S:__memset_chk_sse2	2956283434	627096750	857362840	4791725	24724900	367772611	900	1860	3979348	2951490809	602369990	485610881	8.94645859607 %	0.162086116131 %	26.4404308237 %	0.0896721106914 %	3.04436303248e-05 %	0.268192413375 %
TEncSearch::xPatternRefinement	2517319719	965738163	577818702	3024376	131569040	80542733	21744	3491	0	2514273599	834165632	497275969	5.2977760971 %	0.120142704845 %	13.7417530776 %	0.000621417555496 %	0.000863775857945 %	0.000226165946922 %
TEncSearch::xTZSearchHelp	2478906751	1047577712	778000358	6400721	95145845	5872983	31486	1768	272	2472474544	952430099	772127103	2.49552625847 %	0.258207413305 %	5.53352549858 %	0.000778862079765 %	0.00127015669255 %	0.000111745426477 %
partialButterfly4	2411297296	1112222000	427093248	2685884	15450798	28938681	6265	754	5622	2408605147	1096770448	398148945	1.19159655562 %	0.111387509307 %	2.88371592873 %	0.000319975696407 %	0.000259818646601 %	0.000414210150149 %
__x86.get_pc_thunk.bx	2377629930	2377629930	0	4	0	0	2	0	0	2377629924	2377629930	0	8.41173798649e-08 %	1.6823475973e-07 %	0.0 %	4.20586899325e-08 %	8.41173798649e-08 %	0.0 %
partialButterflyInverse32	2336249004	1285131864	168387720	925406	15917995	6815352	9386	4642	0	2335314212	1269209227	161572368	0.624279621582 %	0.0396107606002 %	1.56402068815 %	0.000370154527229 %	0.000401755120449 %	0.000319362742071 %
TComPrediction::xPredInterBlk	2299686453	951038199	435105896	6926759	76623699	20019211	45200	746934	10942	2292714494	873667566	415075743	2.8099411422 %	0.30120449642 %	6.9720680807 %	0.0217881964334 %	0.00196548533567 %	0.0546751238009 %
TEncSbac::estSignificantCoefficientsBit	2144194647	832478853	429378978	4066984	16712697	33942843	13372	7919	5646	2140114291	815758237	395430489	1.60662597988 %	0.189674197988 %	4.01436190001 %	0.00079085686947 %	0.000623637411776 %	0.00107500224405 %
TEncSbac::estLastSignificantPositionBit	2128787451	855192069	348818679	11112229	34655556	24568868	28177	17505	8137	2117647045	820519008	324241674	2.11043840041 %	0.521998050805 %	4.91892818219 %	0.00161482924517 %	0.00132361734784 %	0.00212971520749 %
TEncBinCABACCounter::encodeBin	2050617222	987334218	607590288	1020994	86105144	12283992	662	17423	9275	2049595566	901211651	595297021	2.72689595723 %	0.0497895945204 %	6.16888985214 %	0.000750505742119 %	3.22829630463e-05 %	0.0016739350295 %
TComTrQuant::xT	2004626786	486258010	396225458	8496085	69624131	52747451	2444	415	535817	1996128257	416633464	342942190	4.53282540279 %	0.423823779036 %	13.8667279827 %	0.0186579642829 %	0.000121917955854 %	0.0607639711614 %
TEncSearch::xPatternSearch	1981283257	781408144	690629365	1295406	92529732	111929743	10789	2929	0	1979977062	688875483	578699622	5.95817460764 %	0.0653821706423 %	13.8895560575 %	0.000397240827874 %	0.000544546064369 %	0.000198975908025 %
void	1859693940	1055443808	79137932	1071728	18403253	5373468	7789	231869	4982	1858614423	1036808686	73759482	0.829865104472 %	0.0576292677493 %	2.09563755186 %	0.00817025638735 %	0.000418832359049 %	0.0208756224122 %
TComRdCost::xGetSSE4	1718016480	663094080	381781440	8366753	14563496	7979293	10997	385	477	1709638730	648530199	373801670	1.11873869844 %	0.487000741693 %	2.15746168501 %	0.000429224160771 %	0.000640098632814 %	8.24978653917e-05 %
TComYuv::removeHighFreq	1565729490	453424482	193916946	1809157	30721974	8496	27634	0	0	1563892699	422702508	193908450	1.47033819546 %	0.115547226488 %	4.74718111197 %	0.00124867214038 %	0.00176492811667 %	0.0 %
TComRdCost::xGetSAD24	1514512978	398039081	13564199	16954	10201228	153014	1318	30122	0	1514494706	387807731	13411185	0.53845119457 %	0.00111943576888 %	2.51558782525 %	0.00163230022432 %	8.70246752022e-05 %	0.0073182118471 %
TComPrediction::xPredIntraAng	1474584292	459258390	193773950	3181001	9653473	11012570	9706	30994	43560	1471393585	449573923	182717820	1.12083368974 %	0.215721882924 %	3.16462780388 %	0.00396029993058 %	0.000658219408186 %	0.0114165861985 %
TEncSbac::estSignificantMapBit	1452854654	537982903	256571160	13197095	32224593	30480067	8542	6287	11320	1439649017	505752023	226079773	3.37730090775 %	0.90835617752 %	7.8918053434 %	0.00116351777949 %	0.000587945943284 %	0.00221595997301 %
TComYuv::addAvg	1439788744	550032068	122850234	2530100	18689444	7829216	41006	1230	50287	1437217638	531341394	114970731	1.37497790084 %	0.175727169041 %	3.94105476116 %	0.00437943238609 %	0.00284805671463 %	0.00765616807678 %
TComYuv::addClip	1370519997	368685203	128377553	3772935	12974500	6811712	30766	148696	140825	1366716296	355562007	121425016	1.26147807706 %	0.275292225452 %	3.98062654286 %	0.0171498156901 %	0.00224484137899 %	0.0582463675874 %
TComTrQuant::transformNxN	1352851861	654364242	518324628	16223358	59634763	7386631	10827	40270	0	1336617676	594689209	510937997	3.29611599521 %	1.19919693114 %	5.71518974167 %	0.00202321029207 %	0.000800309354788 %	0.00343398842013 %
TComTrQuant::xDeQuant	1317244227	499138260	72933971	3337441	7002359	8381751	3456	1276	0	1313903330	492134625	64552220	0.990916631289 %	0.25336539205 %	2.6891901348 %	0.000250460952688 %	0.000262365924949 %	0.000223048756932 %
TEncEntropy::countNonZeroCoeffs	1304901628	151213212	3501080	274181	14532649	0	189	41635	0	1304627258	136638928	3501080	1.0144333038 %	0.021011622188 %	9.39321688522 %	0.00286541133369 %	1.44838504255e-05 %	0.0269108945669 %
/build/buildd/eglibc-2.19/string/../sysdeps/i386/i686/multiarch/strcat.S:0x0012694b	1293574918	1293574918	0	830520	0	0	2792	0	0	1292741606	1293574918	0	0.0321017356028 %	0.0642034712055 %	0.0 %	0.000107917986085 %	0.000215835972169 %	0.0 %
partialButterflyInverse16	1272338508	741837068	106244446	2408407	12878570	5762090	12047	4261	549	1269918054	728954237	100481807	0.992683844786 %	0.189289798655 %	2.19797975693 %	0.000794984004353 %	0.000946839219614 %	0.00056716246264 %
TEncSearch::xTZSearch	1262917222	461852901	522697963	34371123	64327391	14280673	158820	4575	12	1228387279	397520935	508417278	5.02695400677 %	2.72156578446 %	7.98415469168 %	0.00727071503341 %	0.0125756460703 %	0.000465897717195 %
TComRdCost::setDistParam	1244162753	528653941	415482682	465639	43117730	74759655	1250	2050	0	1243695864	485534161	340723027	5.40799057469 %	0.0374258913375 %	12.4852041673 %	0.000150802035416 %	0.000100469170692 %	0.000217129592271 %
TComYuv::copyPartToPartComponent	1194913071	424415982	245139994	4125330	10164591	366444	28195	5506	786	1190759546	414245885	244772764	0.786087869015 %	0.345241013771 %	1.57283862403 %	0.00184969549671 %	0.0023595858715 %	0.000939727255903 %
TComRdCost::xGetSSE8	1194297584	504744736	431218928	8324720	13523038	3147569	8357	745	313	1185964507	491220953	428071046	1.17334561775 %	0.697039005314 %	1.78111690028 %	0.000441964571662 %	0.000699741849264 %	0.00011303857625 %
TComRdCost::xGetSSE16	1193915142	517551678	481574898	3446652	16434949	2724178	17295	1626	211	1190451195	501115103	478850509	1.03079566679 %	0.288684838541 %	1.917587567 %	0.000872395624897 %	0.0014485954145 %	0.00018386058825 %
TComRdCost::calcRdCost	1159719188	403769394	253473691	4981304	40676681	1702538	14155	19906	659	1154723729	363072807	251770494	2.60657712622 %	0.429526738157 %	6.4480281295 %	0.00191088172363 %	0.00122055409158 %	0.00312897928778 %
getTUEntropyCodingParameters	1154978266	495716889	284066949	7947948	49957922	35382409	15126	26912	32032	1147015192	445732055	248652508	4.82169248649 %	0.688146975053 %	10.9441010241 %	0.00382837765154 %	0.00130963503343 %	0.00755901791337 %
TEncSbac::estCBFBit	1111213740	515920665	261928953	14214999	76745354	33317434	18218	22858	5183	1096980523	439152453	228606336	6.57880459508 %	1.27923175248 %	14.1496229416 %	0.00244877969837 %	0.00163946856885 %	0.00360493845483 %
TEncSearch::xEstimateResidualQT	1095228115	414021800	366433009	34990348	79436444	25876573	148655	28982	84695	1060089112	334556374	340471741	7.48012167754 %	3.19480001662 %	13.4938007666 %	0.013985945953 %	0.0135729715083 %	0.0145654813948 %
TComDataCU::clipMv	1068473120	369108896	174841056	3487879	23712696	1691939	14940	826665	1333	1064970301	344569535	173147784	1.79186929918 %	0.326435820866 %	4.67039934586 %	0.0522777188343 %	0.00139825698189 %	0.152219518902 %
TComRdCost::getDistPart	1020622950	330014110	588735630	11858266	7375410	5319977	22199	3267	97	1008742485	322635433	583415556	1.26606160469 %	1.16186550577 %	1.38181122098 %	0.00131810662962 %	0.00217504417278 %	0.000366149763482 %
TEncSearch::predInterSearch	987767681	258878701	407521214	26736926	60718420	37553609	254004	15052	196305	960776751	198145229	369771300	7.55721217743 %	2.70680307873 %	14.7467049122 %	0.0281326391065 %	0.0257149535145 %	0.03171624054 %
TComTrQuant::xTransformSkip	975231180	270405009	195046236	11600074	17100124	17621781	7823	0	0	963623283	253304885	177424455	3.21528035577 %	1.1894691472 %	7.45983717371 %	0.000543006554689 %	0.000802168773972 %	0.0 %
TEncSearch::xIntraCodingTUBlock	970506031	361814125	195748122	11898235	23734242	13208247	11762	100612	181899	958596034	337979271	182357976	3.19623963819 %	1.22598259258 %	6.6257156396 %	0.0192578436603 %	0.00121194507033 %	0.0506689614514 %
TComTU::TComTU	964825068	350354702	338723880	4973283	22038778	19886489	13591	2413	64524	959838194	328313511	318772867	2.83562769814 %	0.515459554788 %	6.08425048974 %	0.00486896561357 %	0.00140864913763 %	0.00971398643762 %
TComRdCost::xGetSAD12	920593536	254788416	22018752	36628	8889601	453014	1165	27433	0	920555743	245871382	21565738	0.783300274392 %	0.00397873747399 %	3.37513477975 %	0.00238834000218 %	0.000126548792104 %	0.00991050925386 %
TComRdCost::xGetSSE32	884271760	388139676	375288004	1127794	12511442	1203030	10209	4700	755	883133757	375623534	374084219	0.900787221242 %	0.127539298552 %	1.79643368446 %	0.000950658816756 %	0.00115450933319 %	0.000714540505002 %
TComDataCU::initEstData	881041248	409963952	377534336	3336106	6918855	20779372	33282	13377	371698	877671860	403031720	356383266	1.85996989166 %	0.378654916279 %	3.51724282098 %	0.0250732446534 %	0.00377757568962 %	0.0488985190022 %
TComTURecurse::nextSection	810185860	357177845	189536678	8788862	11980179	5120522	7861	12780	9800	801389137	345184886	184406356	1.90799290238 %	1.0847957776 %	3.12790318907 %	0.00224342187395 %	0.000970271191847 %	0.00413012624506 %
TEncSbac::codeQtCbf	799079439	329898683	202195967	13014596	27094536	3445147	5214	6146	22721	786059629	302798001	198728099	3.27186949926 %	1.62869864557 %	5.73952077887 %	0.00256022110719 %	0.000652500833525 %	0.0054251626097 %
TComYuv::subtract	775881437	264109631	112250958	3097805	10849719	6862839	24275	24528	68495	772759357	253235384	105319624	1.80607567945 %	0.399262677553 %	4.70627332343 %	0.0101799793232 %	0.00312869967528 %	0.0247164561643 %
TComDataCU::xAddMVPCand	709004407	284121888	132051962	4335896	49206275	1880734	20424	657471	2265	704648087	234258142	130168963	4.925699964 %	0.611547115532 %	12.2754010133 %	0.0604490884683 %	0.00288065910428 %	0.158524136007 %
TEncSbac::xCopyContextsFrom	638561580	255424632	255424632	497305	39366009	14513475	2345	12642	8207	638061930	216045981	240902950	4.73084008941 %	0.077878941605 %	10.5470415242 %	0.00201790335641 %	0.00036723161453 %	0.00408124303376 %
/build/buildd/eglibc-2.19/string/../sysdeps/i386/i686/multiarch/memcpy-ssse3.S:__memcpy_chk_ssse3	624619984	178754032	109314984	1237321	23372643	27351295	2903	1265	9367	623379760	155380124	81954322	5.69320535254 %	0.198091804889 %	17.6082588486 %	0.00148298051143 %	0.000464762587551 %	0.00369078221172 %
TEncSearch::xGetTemplateCost	610359816	262303392	206816136	8034906	44538144	9797001	24391	16813	0	602300519	217748435	197019135	5.77779013065 %	1.31642119769 %	11.5823669144 %	0.00381702533069 %	0.00399616740169 %	0.0035839480125 %
TComYuv::clear	603142943	155868401	135537740	1015147	28972296	205635	4751	7466	2382	602123045	126888639	135329723	3.37522876498 %	0.16830952128 %	10.0128058043 %	0.001631995411 %	0.00078770713562 %	0.00337947579492 %
TEncSampleAdaptiveOffset::getBlkStats	591201113	193575753	112396778	1921	9479688	1634143	1632	212665	191434	591197560	183883400	110571201	1.23897442533 %	0.000324931729281 %	3.63229697897 %	0.0452232410875 %	0.000276048194787 %	0.13207035242 %
TComTrQuant::xQuant	582880265	264945575	190760814	2246895	10807751	28962837	4420	0	2686	580628950	254137824	161795291	4.04564056722 %	0.385481398997 %	8.72723950333 %	0.000684199048065 %	0.000758303251183 %	0.000589414602217 %
partialButterflyInverse8	582664368	308186112	71490288	2790033	3443218	4664612	7487	1911	573	579866848	304740983	66825103	1.13243285148 %	0.478840504625 %	2.13545798475 %	0.00103611946325 %	0.00128495930268 %	0.000654241348685 %
TEncSearch::xMotionEstimation	566209696	238754958	185647564	16499422	40509811	8435483	93666	142200	1880	549616608	198102947	177210201	6.6064919058 %	2.91401262051 %	11.5327528614 %	0.0239999058845 %	0.0165426344094 %	0.0339489028767 %
TComDataCU::fillMvpCand	544855324	166019364	224399020	10747845	19790665	2728254	60698	642771	6060	534046781	145585928	221664706	3.55690144131 %	1.97260530026 %	5.76789411638 %	0.0758632466551 %	0.0111402049914 %	0.166188639314 %
TEncBinCABAC::copyState	526925184	285417808	219552160	616862	47062372	10991167	138	3211	19317	526308184	238352225	208541676	5.68569402485 %	0.117068232594 %	11.496433982 %	0.00219654099121 %	2.61896762938e-05 %	0.00446125540678 %
TEncSearch::xExtDIFUpSamplingQ	514622533	181772828	263326333	11296309	28423856	1169360	74264	20808	0	503251960	153328164	262156973	4.26056066625 %	2.19506692296 %	6.648679349 %	0.00990620516285 %	0.0144307711454 %	0.00467491332791 %
TComDataCU::setTransformSkipPartRange	503154810	251577405	167718270	794267	18619525	676226	4658	1133	0	502355885	232956747	167042044	2.17789662716 %	0.157857379919 %	4.60194372384 %	0.000627784373705 %	0.000925758813674 %	0.000270215045743 %
TComDataCU::getQuadtreeTULog2MinSizeInCU	501367083	212417190	69782902	2073762	23701324	1254441	4688	90781	9087	499288633	188625085	68519374	3.44954815138 %	0.413621490185 %	8.8432873367 %	0.0133435911222 %	0.000935043436029 %	0.0353890742176 %
TComTrQuant::calcPatternSigCtx	496749420	201046260	23887106	769848	1180894	0	4345	14	0	495975227	199865352	23887106	0.270304632152 %	0.154977131126 %	0.524997256299 %	0.000604004984539 %	0.000874686476735 %	6.22406548613e-06 %
TEncSbac::xCopyFrom	468278492	212853860	212853860	418151	49462088	2480274	1622	17581	8522	467858719	163374191	210365064	5.85697097977 %	0.0892953674242 %	12.2014141534 %	0.00310127825551 %	0.000346375079725 %	0.00613167174887 %
void	463647552	304676348	18991552	204308	4770678	1912248	1010	28523	1740	463442234	299877147	17077564	0.874774397289 %	0.0440653679975 %	2.06474784803 %	0.00397210545285 %	0.000217837880442 %	0.00935001586503 %
TComDataCU::getPUBelowLeft	458090529	232158114	87685060	3498564	23395139	3323099	21269	1115186	3589	454570696	207647789	84358372	3.88423870614 %	0.763727643014 %	8.35354328994 %	0.146547706521 %	0.00464296872638 %	0.34978861234 %
TEncSearch::xEstimateMvPredAMVP	448128776	170570439	204416045	5168987	24815768	19991175	17187	3510	2924	442942602	145751161	184421946	6.07155916414 %	1.15346018306 %	11.9489488053 %	0.0028697074575 %	0.0038352814906 %	0.00171579517517 %
TComTrQuant::rdpcmNxN	434510743	201358637	127173876	3401569	37371410	21299275	4650	19	11138	431104524	163987208	105863463	8.13482768007 %	0.782850379375 %	17.8584105616 %	0.00207157325298 %	0.00107016916726 %	0.00339601091476 %
TEncSearch::xCheckBestMVP	419378565	162498468	88794156	3888922	16206924	1469078	12179	2232	0	415477464	146289312	87325078	3.21542424271 %	0.927305857895 %	7.03403136894 %	0.0021487429662 %	0.00290405877086 %	0.000888207526537 %
TEncSbac::estBit	404799291	126995856	253991712	1681376	8544457	10765364	6561	875	3310	403111354	118450524	243223038	2.67136014806 %	0.415360411291 %	5.06835986837 %	0.00136754641248 %	0.00162080323406 %	0.00109846103955 %
TComDataCU::xGetColMVP	403008582	173932272	57755688	2898220	52054821	1190132	28623	769146	0	400081739	121108305	56565556	8.84567179507 %	0.719145975904 %	22.9813206521 %	0.125692980379 %	0.00710233014343 %	0.33197495459 %
xTrMxN	390194104	114028374	104477845	10753760	8640462	14713272	12077	1187	13861	379428267	105386725	89750712	5.60333101713 %	2.75600268937 %	10.6879035786 %	0.00445621580523 %	0.00309512621441 %	0.00688676050909 %
TComPrediction::xPredInterUni	384666330	152775280	125493980	1703293	11552268	2338296	11240	7798	5845	382951797	141215214	123149839	2.35224314929 %	0.442797527925 %	4.99177092001 %	0.0037534566518 %	0.00292201295601 %	0.0049028052901 %
TEncSearch::xEncodeResidualQT	376713916	171033469	83239415	1197479	8189010	2431739	3558	17022	15842	375512879	162827437	80791834	1.8729754727 %	0.317874904308 %	4.17690979586 %	0.00577222851572 %	0.000944483293259 %	0.0129246970747 %
TComCUMvField::clearMvField	371557176	23092224	114473312	909777	1295666	5994749	4810	4500	150855	370642589	21792058	108327708	1.61065138261 %	0.244855182127 %	5.29959407856 %	0.0314590168981 %	0.00129455177041 %	0.112931628457 %
TComTrQuant::xIT	367407878	79865538	73693491	3379811	6329164	9036825	10649	309	13966	364017418	73536065	64642700	3.59827078229 %	0.919907057627 %	10.0065682234 %	0.00478418104204 %	0.00289841362629 %	0.00929609941725 %
TComCUMvField::setAllMv	364492965	111664093	68741912	1258850	7193328	5168808	10970	3732	11646	363223145	104467033	63561458	2.49972687597 %	0.345370177446 %	6.85239718046 %	0.00483539177914 %	0.00300966028247 %	0.00852410650078 %
TComDataCU::getPULeft	334848388	168881937	68141916	6860421	11017032	805723	18354	478069	3545	327969613	157386836	67332648	3.26701921522 %	2.04881410389 %	4.98800219909 %	0.0874265201482 %	0.00548128665323 %	0.203192207832 %
TComDataCU::getPartIndexAndSize	333996497	150176243	52669795	952352	19938029	2546304	9350	8236	4342	333034795	130229978	50119149	4.36565351514 %	0.285138319879 %	11.0844329136 %	0.00408462418128 %	0.0027994305581 %	0.0062007619789 %
TComDataCU::setCbfPartRange	325375866	162687933	108458622	926940	13803288	3488264	2944	11453	0	324445982	148873192	104970358	3.05411688792 %	0.284882837623 %	6.37719774828 %	0.00241348849484 %	0.000904799743199 %	0.00422391499682 %
TComDataCU::setExplicitRdpcmModePartRange	325332864	162666432	108444288	1264410	16141080	7137622	1936	429	5348	324066518	146524923	101301318	4.11490921495 %	0.388651175431 %	8.58641886237 %	0.00129316505482 %	0.000595082825693 %	0.00213086372977 %
TComDataCU::setCrossComponentPredictionAlphaPartRange	322275870	161137935	107425290	300846	9763196	2714	1502	25	0	321973522	151374714	107422576	1.7038066853 %	0.0933504577926 %	3.63635415832 %	0.000258445998737 %	0.000466060335203 %	9.30879497742e-06 %
QpParam::QpParam	321942062	144272397	97506089	4480297	37422484	2183431	696	52412	0	317461069	106797501	95322658	7.82057921366 %	1.39164698523 %	16.3810749481 %	0.00942097998528 %	0.000216187967387 %	0.021677693854 %
TEncSbac::estSignificantCoeffGroupMapBit	301615158	150807579	79372410	2004649	9369548	7937241	4108	7074	868	299606401	141430957	71434301	3.63136785075 %	0.664638015308 %	7.51880694546 %	0.00226591010993 %	0.00136200051325 %	0.00345034337455 %
TComRdCost::setDistParam	300810750	159252750	106168500	2068904	24132241	3935782	1304	11647	0	298740542	135108862	102232718	5.32236380141 %	0.687775952156 %	10.5748966972 %	0.00228722502437 %	0.000433495146035 %	0.00438811888649 %
TComTU::getGolombRiceStatisticsIndex	296434901	160528719	24696726	3762339	7556068	0	1408	112	0	292671154	152972539	24696726	2.34987311993 %	1.26919569434 %	4.07938984841 %	0.000315575075387 %	0.000474977809715 %	6.04668543245e-05 %
TComCUMvField::setAllRefIdx	295434372	89541955	63050956	2108030	3043695	1422950	18522	1380	3500	293307820	86496880	61624506	1.46747201554 %	0.713535796708 %	2.92716415902 %	0.00522334261505 %	0.00626941268702 %	0.00319805157921 %
TEncSbac::codeQtCbfZero	288421791	129292527	119346948	969030	16155810	298848	1261	0	0	287451500	113136717	119048100	3.24426450073 %	0.335976694632 %	6.6178783558 %	0.000234796303482 %	0.000437206909931 %	0.0 %
TEncSearch::xExtDIFUpSamplingH	283946652	91077228	162510348	10260402	22323927	1617290	50377	11472	0	273635873	68741829	160893058	6.36268673109 %	3.61349638312 %	9.441005501 %	0.0115060579919 %	0.017741712975 %	0.00452388093335 %
TEncSbac::codeLastSignificantXY	283847356	112321465	63130715	2574075	7296002	203416	5035	748	230	281268246	105024715	62927069	2.19322951809 %	0.90685185033 %	4.27433731516 %	0.00130916744492 %	0.00177384072586 %	0.000557416841444 %
fillReferenceSamples	271942000	76055336	36330517	5104181	3554756	5336826	11833	51633	19545	266825986	72448947	30974146	3.64162079088 %	1.87693736164 %	7.91165592701 %	0.0215990070332 %	0.00435129549683 %	0.0633335941313 %
TComDataCU::xAddMVPCandOrder	267490734	84930890	62382790	4509281	11752285	450369	23628	357049	15	262957825	72821556	61932406	4.02887106211 %	1.68577091721 %	8.28344930355 %	0.0917762654281 %	0.00883320317182 %	0.24238346364 %
